t x v EK
519.26000 4.98723 0.01440 0.00010
519.27000 4.98738 0.01440 0.00010
519.28000 4.98752 0.01440 0.00010
519.29000 4.98766 0.01440 0.00010
519.30000 4.98781 0.01440 0.00010
519.31000 4.98795 0.01440 0.00010
519.32000 4.98810 0.01440 0.00010
519.33000 4.98824 0.01440 0.00010
519.34000 4.98838 0.01440 0.00010
519.35000 4.98853 0.01440 0.00010
519.36000 4.98867 0.01440 0.00010
519.37000 4.98882 0.01440 0.00010
519.38000 4.98896 0.01440 0.00010
519.39000 4.98910 0.01440 0.00010
519.40000 4.98925 0.01440 0.00010
519.41000 4.98939 0.01440 0.00010
519.42000 4.98954 0.01440 0.00010
519.43000 4.98968 0.01440 0.00010
519.44000 4.98982 0.01440 0.00010
519.45000 4.98997 0.01440 0.00010
519.46000 4.99011 0.01440 0.00010
519.47000 4.99026 0.01440 0.00010
519.48000 4.99040 0.01440 0.00010
519.49000 4.99054 0.01440 0.00010
519.50000 4.99069 0.01440 0.00010
519.51000 4.99083 0.01440 0.00010
519.52000 4.99098 0.01440 0.00010
519.53000 4.99112 0.01440 0.00010
519.54000 4.99126 0.01440 0.00010
519.55000 4.99141 0.01440 0.00010
519.56000 4.99155 0.01440 0.00010
519.57000 4.99170 0.01440 0.00010
519.58000 4.99184 0.01440 0.00010
519.59000 4.99198 0.01440 0.00010
519.60000 4.99213 0.01440 0.00010
519.61000 4.99227 0.01440 0.00010
519.62000 4.99242 0.01440 0.00010
519.63000 4.99256 0.01440 0.00010
519.64000 4.99270 0.01440 0.00010
519.65000 4.99285 0.01440 0.00010
519.66000 4.99299 0.01440 0.00010
519.67000 4.99314 0.01440 0.00010
519.68000 4.99328 0.01440 0.00010
519.69000 4.99342 0.01440 0.00010
519.70000 4.99357 0.01440 0.00010
519.71000 4.99371 0.01440 0.00010
519.72000 4.99386 0.01440 0.00010
519.73000 4.99400 0.01440 0.00010
519.74000 4.99414 0.01440 0.00010
519.75000 4.99429 0.01440 0.00010
519.76000 4.99443 0.01440 0.00010
519.77000 4.99458 0.01440 0.00010
519.78000 4.99472 0.01440 0.00010
519.79000 4.99486 0.01440 0.00010
519.80000 4.99501 0.01440 0.00010
519.81000 4.99515 0.01440 0.00010
519.82000 4.99530 0.01440 0.00010
519.83000 4.99544 0.01440 0.00010
519.84000 4.99558 0.01440 0.00010
519.85000 4.99573 0.01440 0.00010
519.86000 4.99587 0.01440 0.00010
519.87000 4.99602 0.01440 0.00010
519.88000 4.99616 0.01440 0.00010
519.89000 4.99630 0.01440 0.00010
519.90000 4.99645 0.01440 0.00010
519.91000 4.99659 0.01440 0.00010
519.92000 4.99674 0.01440 0.00010
519.93000 4.99688 0.01440 0.00010
519.94000 4.99702 0.01440 0.00010
519.95000 4.99717 0.01440 0.00010
519.96000 4.99731 0.01440 0.00010
519.97000 4.99746 0.01440 0.00010
519.98000 4.99760 0.01440 0.00010
519.99000 4.99774 0.01440 0.00010
520.00000 4.99789 0.01440 0.00010
520.01000 4.99803 0.01440 0.00010
520.02000 4.99818 0.01440 0.00010
520.03000 4.99832 0.01440 0.00010
520.04000 4.99846 0.01440 0.00010
520.05000 4.99861 0.01440 0.00010
520.06000 4.99875 0.01440 0.00010
520.07000 4.99890 0.01440 0.00010
520.08000 4.99904 0.01440 0.00010
520.09000 4.99918 0.01440 0.00010
520.10000 4.99933 0.01440 0.00010
520.11000 4.99947 0.01440 0.00010
520.12000 4.99962 0.01440 0.00010
520.13000 4.99976 0.01440 0.00010
520.14000 4.99990 0.01440 0.00010
520.15000 5.00005 0.01440 0.00010
520.16000 5.00019 0.01440 0.00010
520.17000 5.00034 0.01440 0.00010
520.18000 5.00048 0.01440 0.00010
520.19000 5.00062 0.01440 0.00010
520.20000 5.00077 0.01440 0.00010
520.21000 5.00091 0.01440 0.00010
520.22000 5.00106 0.01440 0.00010
520.23000 5.00120 0.01440 0.00010
520.24000 5.00134 0.01440 0.00010
520.25000 5.00149 0.01440 0.00010
520.26000 5.00163 0.01440 0.00010
520.27000 5.00178 0.01440 0.00010
520.28000 5.00192 0.01440 0.00010
520.29000 5.00206 0.01440 0.00010
520.30000 5.00221 0.01440 0.00010
520.31000 5.00235 0.01440 0.00010
520.32000 5.00250 0.01440 0.00010
520.33000 5.00264 0.01440 0.00010
520.34000 5.00278 0.01440 0.00010
520.35000 5.00293 0.01440 0.00010
520.36000 5.00307 0.01440 0.00010
520.37000 5.00322 0.01440 0.00010
520.38000 5.00336 0.01440 0.00010
520.39000 5.00350 0.01440 0.00010
520.40000 5.00365 0.01440 0.00010
520.41000 5.00379 0.01440 0.00010
520.42000 5.00394 0.01440 0.00010
520.43000 5.00408 0.01440 0.00010
520.44000 5.00422 0.01440 0.00010
520.45000 5.00437 0.01440 0.00010
520.46000 5.00451 0.01440 0.00010
520.47000 5.00466 0.01440 0.00010
520.48000 5.00480 0.01440 0.00010
520.49000 5.00494 0.01440 0.00010
520.50000 5.00509 0.01440 0.00010
520.51000 5.00523 0.01440 0.00010
520.52000 5.00538 0.01440 0.00010
520.53000 5.00552 0.01440 0.00010
520.54000 5.00566 0.01440 0.00010
520.55000 5.00581 0.01440 0.00010
520.56000 5.00595 0.01440 0.00010
520.57000 5.00610 0.01440 0.00010
520.58000 5.00624 0.01440 0.00010
520.59000 5.00638 0.01440 0.00010
520.60000 5.00653 0.01440 0.00010
520.61000 5.00667 0.01440 0.00010
520.62000 5.00682 0.01440 0.00010
520.63000 5.00696 0.01440 0.00010
520.64000 5.00710 0.01440 0.00010
520.65000 5.00725 0.01440 0.00010
520.66000 5.00739 0.01440 0.00010
520.67000 5.00754 0.01440 0.00010
520.68000 5.00768 0.01440 0.00010
520.69000 5.00782 0.01440 0.00010
520.70000 5.00797 0.01440 0.00010
520.71000 5.00811 0.01440 0.00010
520.72000 5.00826 0.01440 0.00010
520.73000 5.00840 0.01440 0.00010
520.74000 5.00854 0.01440 0.00010
520.75000 5.00869 0.01440 0.00010
520.76000 5.00883 0.01440 0.00010
520.77000 5.00898 0.01440 0.00010
520.78000 5.00912 0.01440 0.00010
520.79000 5.00926 0.01440 0.00010
520.80000 5.00941 0.01440 0.00010
520.81000 5.00955 0.01440 0.00010
520.82000 5.00970 0.01440 0.00010
520.83000 5.00984 0.01440 0.00010
520.84000 5.00998 0.01440 0.00010
520.85000 5.01013 0.01440 0.00010
520.86000 5.01027 0.01440 0.00010
520.87000 5.01042 0.01440 0.00010
520.88000 5.01056 0.01440 0.00010
520.89000 5.01070 0.01440 0.00010
520.90000 5.01085 0.01440 0.00010
520.91000 5.01099 0.01440 0.00010
520.92000 5.01114 0.01440 0.00010
520.93000 5.01128 0.01440 0.00010
520.94000 5.01142 0.01440 0.00010
520.95000 5.01157 0.01440 0.00010
520.96000 5.01171 0.01440 0.00010
520.97000 5.01186 0.01440 0.00010
520.98000 5.01200 0.01440 0.00010
520.99000 5.01214 0.01440 0.00010
521.00000 5.01229 0.01440 0.00010
521.01000 5.01243 0.01440 0.00010
521.02000 5.01258 0.01440 0.00010
521.03000 5.01272 0.01440 0.00010
521.04000 5.01286 0.01440 0.00010
521.05000 5.01301 0.01440 0.00010
521.06000 5.01315 0.01440 0.00010
521.07000 5.01330 0.01440 0.00010
521.08000 5.01344 0.01440 0.00010
521.09000 5.01358 0.01440 0.00010
521.10000 5.01373 0.01440 0.00010
521.11000 5.01387 0.01440 0.00010
521.12000 5.01402 0.01440 0.00010
521.13000 5.01416 0.01440 0.00010
521.14000 5.01430 0.01440 0.00010
521.15000 5.01445 0.01440 0.00010
521.16000 5.01459 0.01440 0.00010
521.17000 5.01474 0.01440 0.00010
521.18000 5.01488 0.01440 0.00010
521.19000 5.01502 0.01440 0.00010
521.20000 5.01517 0.01440 0.00010
521.21000 5.01531 0.01440 0.00010
521.22000 5.01546 0.01440 0.00010
521.23000 5.01560 0.01440 0.00010
521.24000 5.01574 0.01440 0.00010
521.25000 5.01589 0.01440 0.00010
521.26000 5.01603 0.01440 0.00010
521.27000 5.01618 0.01440 0.00010
521.28000 5.01632 0.01440 0.00010
521.29000 5.01646 0.01440 0.00010
521.30000 5.01661 0.01440 0.00010
521.31000 5.01675 0.01440 0.00010
521.32000 5.01690 0.01440 0.00010
521.33000 5.01704 0.01440 0.00010
521.34000 5.01718 0.01440 0.00010
521.35000 5.01733 0.01440 0.00010
521.36000 5.01747 0.01440 0.00010
521.37000 5.01762 0.01440 0.00010
521.38000 5.01776 0.01440 0.00010
521.39000 5.01790 0.01440 0.00010
521.40000 5.01805 0.01440 0.00010
521.41000 5.01819 0.01440 0.00010
521.42000 5.01834 0.01440 0.00010
521.43000 5.01848 0.01440 0.00010
521.44000 5.01862 0.01440 0.00010
521.45000 5.01877 0.01440 0.00010
521.46000 5.01891 0.01440 0.00010
521.47000 5.01906 0.01440 0.00010
521.48000 5.01920 0.01440 0.00010
521.49000 5.01934 0.01440 0.00010
521.50000 5.01949 0.01440 0.00010
521.51000 5.01963 0.01440 0.00010
521.52000 5.01978 0.01440 0.00010
521.53000 5.01992 0.01440 0.00010
521.54000 5.02006 0.01440 0.00010
521.55000 5.02021 0.01440 0.00010
521.56000 5.02035 0.01440 0.00010
521.57000 5.02050 0.01440 0.00010
521.58000 5.02064 0.01440 0.00010
521.59000 5.02078 0.01440 0.00010
521.60000 5.02093 0.01440 0.00010
521.61000 5.02107 0.01440 0.00010
521.62000 5.02122 0.01440 0.00010
521.63000 5.02136 0.01440 0.00010
521.64000 5.02150 0.01440 0.00010
521.65000 5.02165 0.01440 0.00010
521.66000 5.02179 0.01440 0.00010
521.67000 5.02194 0.01440 0.00010
521.68000 5.02208 0.01440 0.00010
521.69000 5.02222 0.01440 0.00010
521.70000 5.02237 0.01440 0.00010
521.71000 5.02251 0.01440 0.00010
521.72000 5.02266 0.01440 0.00010
521.73000 5.02280 0.01440 0.00010
521.74000 5.02294 0.01440 0.00010
521.75000 5.02309 0.01440 0.00010
521.76000 5.02323 0.01440 0.00010
521.77000 5.02338 0.01440 0.00010
521.78000 5.02352 0.01440 0.00010
521.79000 5.02366 0.01440 0.00010
521.80000 5.02381 0.01440 0.00010
521.81000 5.02395 0.01440 0.00010
521.82000 5.02410 0.01440 0.00010
521.83000 5.02424 0.01440 0.00010
521.84000 5.02438 0.01440 0.00010
521.85000 5.02453 0.01440 0.00010
521.86000 5.02467 0.01440 0.00010
521.87000 5.02482 0.01440 0.00010
521.88000 5.02496 0.01440 0.00010
521.89000 5.02510 0.01440 0.00010
521.90000 5.02525 0.01440 0.00010
521.91000 5.02539 0.01440 0.00010
521.92000 5.02554 0.01440 0.00010
521.93000 5.02568 0.01440 0.00010
521.94000 5.02582 0.01440 0.00010
521.95000 5.02597 0.01440 0.00010
521.96000 5.02611 0.01440 0.00010
521.97000 5.02626 0.01440 0.00010
521.98000 5.02640 0.01440 0.00010
521.99000 5.02654 0.01440 0.00010
522.00000 5.02669 0.01440 0.00010
522.01000 5.02683 0.01440 0.00010
522.02000 5.02698 0.01440 0.00010
522.03000 5.02712 0.01440 0.00010
522.04000 5.02726 0.01440 0.00010
522.05000 5.02741 0.01440 0.00010
522.06000 5.02755 0.01440 0.00010
522.07000 5.02770 0.01440 0.00010
522.08000 5.02784 0.01440 0.00010
522.09000 5.02798 0.01440 0.00010
522.10000 5.02813 0.01440 0.00010
522.11000 5.02827 0.01440 0.00010
522.12000 5.02842 0.01440 0.00010
522.13000 5.02856 0.01440 0.00010
522.14000 5.02870 0.01440 0.00010
522.15000 5.02885 0.01440 0.00010
522.16000 5.02899 0.01440 0.00010
522.17000 5.02914 0.01440 0.00010
522.18000 5.02928 0.01440 0.00010
522.19000 5.02942 0.01440 0.00010
522.20000 5.02957 0.01440 0.00010
522.21000 5.02971 0.01440 0.00010
522.22000 5.02986 0.01440 0.00010
522.23000 5.03000 0.01440 0.00010
522.24000 5.03014 0.01440 0.00010
522.25000 5.03029 0.01440 0.00010
522.26000 5.03043 0.01440 0.00010
522.27000 5.03058 0.01440 0.00010
522.28000 5.03072 0.01440 0.00010
522.29000 5.03086 0.01440 0.00010
522.30000 5.03101 0.01440 0.00010
522.31000 5.03115 0.01440 0.00010
522.32000 5.03130 0.01440 0.00010
522.33000 5.03144 0.01440 0.00010
522.34000 5.03158 0.01440 0.00010
522.35000 5.03173 0.01440 0.00010
522.36000 5.03187 0.01440 0.00010
522.37000 5.03202 0.01440 0.00010
522.38000 5.03216 0.01440 0.00010
522.39000 5.03230 0.01440 0.00010
522.40000 5.03245 0.01440 0.00010
522.41000 5.03259 0.01440 0.00010
522.42000 5.03274 0.01440 0.00010
522.43000 5.03288 0.01440 0.00010
522.44000 5.03302 0.01440 0.00010
522.45000 5.03317 0.01440 0.00010
522.46000 5.03331 0.01440 0.00010
522.47000 5.03346 0.01440 0.00010
522.48000 5.03360 0.01440 0.00010
522.49000 5.03374 0.01440 0.00010
522.50000 5.03389 0.01440 0.00010
522.51000 5.03403 0.01440 0.00010
522.52000 5.03418 0.01440 0.00010
522.53000 5.03432 0.01440 0.00010
522.54000 5.03446 0.01440 0.00010
522.55000 5.03461 0.01440 0.00010
522.56000 5.03475 0.01440 0.00010
522.57000 5.03490 0.01440 0.00010
522.58000 5.03504 0.01440 0.00010
522.59000 5.03518 0.01440 0.00010
522.60000 5.03533 0.01440 0.00010
522.61000 5.03547 0.01440 0.00010
522.62000 5.03562 0.01440 0.00010
522.63000 5.03576 0.01440 0.00010
522.64000 5.03590 0.01440 0.00010
522.65000 5.03605 0.01440 0.00010
522.66000 5.03619 0.01440 0.00010
522.67000 5.03634 0.01440 0.00010
522.68000 5.03648 0.01440 0.00010
522.69000 5.03662 0.01440 0.00010
522.70000 5.03677 0.01440 0.00010
522.71000 5.03691 0.01440 0.00010
522.72000 5.03706 0.01440 0.00010
522.73000 5.03720 0.01440 0.00010
522.74000 5.03734 0.01440 0.00010
522.75000 5.03749 0.01440 0.00010
522.76000 5.03763 0.01440 0.00010
522.77000 5.03778 0.01440 0.00010
522.78000 5.03792 0.01440 0.00010
522.79000 5.03806 0.01440 0.00010
522.80000 5.03821 0.01440 0.00010
522.81000 5.03835 0.01440 0.00010
522.82000 5.03850 0.01440 0.00010
522.83000 5.03864 0.01440 0.00010
522.84000 5.03878 0.01440 0.00010
522.85000 5.03893 0.01440 0.00010
522.86000 5.03907 0.01440 0.00010
522.87000 5.03922 0.01440 0.00010
522.88000 5.03936 0.01440 0.00010
522.89000 5.03950 0.01440 0.00010
522.90000 5.03965 0.01440 0.00010
522.91000 5.03979 0.01440 0.00010
522.92000 5.03994 0.01440 0.00010
522.93000 5.04008 0.01440 0.00010
522.94000 5.04022 0.01440 0.00010
522.95000 5.04037 0.01440 0.00010
522.96000 5.04051 0.01440 0.00010
522.97000 5.04066 0.01440 0.00010
522.98000 5.04080 0.01440 0.00010
522.99000 5.04094 0.01440 0.00010
523.00000 5.04109 0.01440 0.00010
523.01000 5.04123 0.01440 0.00010
523.02000 5.04138 0.01440 0.00010
523.03000 5.04152 0.01440 0.00010
523.04000 5.04166 0.01440 0.00010
523.05000 5.04181 0.01440 0.00010
523.06000 5.04195 0.01440 0.00010
523.07000 5.04210 0.01440 0.00010
523.08000 5.04224 0.01440 0.00010
523.09000 5.04238 0.01440 0.00010
523.10000 5.04253 0.01440 0.00010
523.11000 5.04267 0.01440 0.00010
523.12000 5.04282 0.01440 0.00010
523.13000 5.04296 0.01440 0.00010
523.14000 5.04310 0.01440 0.00010
523.15000 5.04325 0.01440 0.00010
523.16000 5.04339 0.01440 0.00010
523.17000 5.04354 0.01440 0.00010
523.18000 5.04368 0.01440 0.00010
523.19000 5.04382 0.01440 0.00010
523.20000 5.04397 0.01440 0.00010
523.21000 5.04411 0.01440 0.00010
523.22000 5.04426 0.01440 0.00010
523.23000 5.04440 0.01440 0.00010
523.24000 5.04454 0.01440 0.00010
523.25000 5.04469 0.01440 0.00010
523.26000 5.04483 0.01440 0.00010
523.27000 5.04498 0.01440 0.00010
523.28000 5.04512 0.01440 0.00010
523.29000 5.04526 0.01440 0.00010
523.30000 5.04541 0.01440 0.00010
523.31000 5.04555 0.01440 0.00010
523.32000 5.04570 0.01440 0.00010
523.33000 5.04584 0.01440 0.00010
523.34000 5.04598 0.01440 0.00010
523.35000 5.04613 0.01440 0.00010
523.36000 5.04627 0.01440 0.00010
523.37000 5.04642 0.01440 0.00010
523.38000 5.04656 0.01440 0.00010
523.39000 5.04670 0.01440 0.00010
523.40000 5.04685 0.01440 0.00010
523.41000 5.04699 0.01440 0.00010
523.42000 5.04714 0.01440 0.00010
523.43000 5.04728 0.01440 0.00010
523.44000 5.04742 0.01440 0.00010
523.45000 5.04757 0.01440 0.00010
523.46000 5.04771 0.01440 0.00010
523.47000 5.04786 0.01440 0.00010
523.48000 5.04800 0.01440 0.00010
523.49000 5.04814 0.01440 0.00010
523.50000 5.04829 0.01440 0.00010
523.51000 5.04843 0.01440 0.00010
523.52000 5.04858 0.01440 0.00010
523.53000 5.04872 0.01440 0.00010
523.54000 5.04886 0.01440 0.00010
523.55000 5.04901 0.01440 0.00010
523.56000 5.04915 0.01440 0.00010
523.57000 5.04930 0.01440 0.00010
523.58000 5.04944 0.01440 0.00010
523.59000 5.04958 0.01440 0.00010
523.60000 5.04973 0.01440 0.00010
523.61000 5.04987 0.01440 0.00010
523.62000 5.05002 0.01440 0.00010
523.63000 5.05016 0.01440 0.00010
523.64000 5.05030 0.01440 0.00010
523.65000 5.05045 0.01440 0.00010
523.66000 5.05059 0.01440 0.00010
523.67000 5.05074 0.01440 0.00010
523.68000 5.05088 0.01440 0.00010
523.69000 5.05102 0.01440 0.00010
523.70000 5.05117 0.01440 0.00010
523.71000 5.05131 0.01440 0.00010
523.72000 5.05146 0.01440 0.00010
523.73000 5.05160 0.01440 0.00010
523.74000 5.05174 0.01440 0.00010
523.75000 5.05189 0.01440 0.00010
523.76000 5.05203 0.01440 0.00010
523.77000 5.05218 0.01440 0.00010
523.78000 5.05232 0.01440 0.00010
523.79000 5.05246 0.01440 0.00010
523.80000 5.05261 0.01440 0.00010
523.81000 5.05275 0.01440 0.00010
523.82000 5.05290 0.01440 0.00010
523.83000 5.05304 0.01440 0.00010
523.84000 5.05318 0.01440 0.00010
523.85000 5.05333 0.01440 0.00010
523.86000 5.05347 0.01440 0.00010
523.87000 5.05362 0.01440 0.00010
523.88000 5.05376 0.01440 0.00010
523.89000 5.05390 0.01440 0.00010
523.90000 5.05405 0.01440 0.00010
523.91000 5.05419 0.01440 0.00010
523.92000 5.05434 0.01440 0.00010
523.93000 5.05448 0.01440 0.00010
523.94000 5.05462 0.01440 0.00010
523.95000 5.05477 0.01440 0.00010
523.96000 5.05491 0.01440 0.00010
523.97000 5.05506 0.01440 0.00010
523.98000 5.05520 0.01440 0.00010
523.99000 5.05534 0.01440 0.00010
524.00000 5.05549 0.01440 0.00010
524.01000 5.05563 0.01440 0.00010
524.02000 5.05578 0.01440 0.00010
524.03000 5.05592 0.01440 0.00010
524.04000 5.05606 0.01440 0.00010
524.05000 5.05621 0.01440 0.00010
524.06000 5.05635 0.01440 0.00010
524.07000 5.05650 0.01440 0.00010
524.08000 5.05664 0.01440 0.00010
524.09000 5.05678 0.01440 0.00010
524.10000 5.05693 0.01440 0.00010
524.11000 5.05707 0.01440 0.00010
524.12000 5.05722 0.01440 0.00010
524.13000 5.05736 0.01440 0.00010
524.14000 5.05750 0.01440 0.00010
524.15000 5.05765 0.01440 0.00010
524.16000 5.05779 0.01440 0.00010
524.17000 5.05794 0.01440 0.00010
524.18000 5.05808 0.01440 0.00010
524.19000 5.05822 0.01440 0.00010
524.20000 5.05837 0.01440 0.00010
524.21000 5.05851 0.01440 0.00010
524.22000 5.05866 0.01440 0.00010
524.23000 5.05880 0.01440 0.00010
524.24000 5.05894 0.01440 0.00010
524.25000 5.05909 0.01440 0.00010
524.26000 5.05923 0.01440 0.00010
524.27000 5.05938 0.01440 0.00010
524.28000 5.05952 0.01440 0.00010
524.29000 5.05966 0.01440 0.00010
524.30000 5.05981 0.01440 0.00010
524.31000 5.05995 0.01440 0.00010
524.32000 5.06010 0.01440 0.00010
524.33000 5.06024 0.01440 0.00010
524.34000 5.06038 0.01440 0.00010
524.35000 5.06053 0.01440 0.00010
524.36000 5.06067 0.01440 0.00010
524.37000 5.06082 0.01440 0.00010
524.38000 5.06096 0.01440 0.00010
524.39000 5.06110 0.01440 0.00010
524.40000 5.06125 0.01440 0.00010
524.41000 5.06139 0.01440 0.00010
524.42000 5.06154 0.01440 0.00010
524.43000 5.06168 0.01440 0.00010
524.44000 5.06182 0.01440 0.00010
524.45000 5.06197 0.01440 0.00010
524.46000 5.06211 0.01440 0.00010
524.47000 5.06226 0.01440 0.00010
524.48000 5.06240 0.01440 0.00010
524.49000 5.06254 0.01440 0.00010
524.50000 5.06269 0.01440 0.00010
524.51000 5.06283 0.01440 0.00010
524.52000 5.06298 0.01440 0.00010
524.53000 5.06312 0.01440 0.00010
524.54000 5.06326 0.01440 0.00010
524.55000 5.06341 0.01440 0.00010
524.56000 5.06355 0.01440 0.00010
524.57000 5.06370 0.01440 0.00010
524.58000 5.06384 0.01440 0.00010
524.59000 5.06398 0.01440 0.00010
524.60000 5.06413 0.01440 0.00010
524.61000 5.06427 0.01440 0.00010
524.62000 5.06442 0.01440 0.00010
524.63000 5.06456 0.01440 0.00010
524.64000 5.06470 0.01440 0.00010
524.65000 5.06485 0.01440 0.00010
524.66000 5.06499 0.01440 0.00010
524.67000 5.06514 0.01440 0.00010
524.68000 5.06528 0.01440 0.00010
524.69000 5.06542 0.01440 0.00010
524.70000 5.06557 0.01440 0.00010
524.71000 5.06571 0.01440 0.00010
524.72000 5.06586 0.01440 0.00010
524.73000 5.06600 0.01440 0.00010
524.74000 5.06614 0.01440 0.00010
524.75000 5.06629 0.01440 0.00010
524.76000 5.06643 0.01440 0.00010
524.77000 5.06658 0.01440 0.00010
524.78000 5.06672 0.01440 0.00010
524.79000 5.06686 0.01440 0.00010
524.80000 5.06701 0.01440 0.00010
524.81000 5.06715 0.01440 0.00010
524.82000 5.06730 0.01440 0.00010
524.83000 5.06744 0.01440 0.00010
524.84000 5.06758 0.01440 0.00010
524.85000 5.06773 0.01440 0.00010
524.86000 5.06787 0.01440 0.00010
524.87000 5.06802 0.01440 0.00010
524.88000 5.06816 0.01440 0.00010
524.89000 5.06830 0.01440 0.00010
524.90000 5.06845 0.01440 0.00010
524.91000 5.06859 0.01440 0.00010
524.92000 5.06874 0.01440 0.00010
524.93000 5.06888 0.01440 0.00010
524.94000 5.06902 0.01440 0.00010
524.95000 5.06917 0.01440 0.00010
524.96000 5.06931 0.01440 0.00010
524.97000 5.06946 0.01440 0.00010
524.98000 5.06960 0.01440 0.00010
524.99000 5.06974 0.01440 0.00010
525.00000 5.06989 0.01440 0.00010
525.01000 5.07003 0.01440 0.00010
525.02000 5.07018 0.01440 0.00010
525.03000 5.07032 0.01440 0.00010
525.04000 5.07046 0.01440 0.00010
525.05000 5.07061 0.01440 0.00010
525.06000 5.07075 0.01440 0.00010
525.07000 5.07090 0.01440 0.00010
525.08000 5.07104 0.01440 0.00010
525.09000 5.07118 0.01440 0.00010
525.10000 5.07133 0.01440 0.00010
525.11000 5.07147 0.01440 0.00010
525.12000 5.07162 0.01440 0.00010
525.13000 5.07176 0.01440 0.00010
525.14000 5.07190 0.01440 0.00010
525.15000 5.07205 0.01440 0.00010
525.16000 5.07219 0.01440 0.00010
525.17000 5.07234 0.01440 0.00010
525.18000 5.07248 0.01440 0.00010
525.19000 5.07262 0.01440 0.00010
525.20000 5.07277 0.01440 0.00010
525.21000 5.07291 0.01440 0.00010
525.22000 5.07306 0.01440 0.00010
525.23000 5.07320 0.01440 0.00010
525.24000 5.07334 0.01440 0.00010
525.25000 5.07349 0.01440 0.00010
525.26000 5.07363 0.01440 0.00010
525.27000 5.07378 0.01440 0.00010
525.28000 5.07392 0.01440 0.00010
525.29000 5.07406 0.01440 0.00010
525.30000 5.07421 0.01440 0.00010
525.31000 5.07435 0.01440 0.00010
525.32000 5.07450 0.01440 0.00010
525.33000 5.07464 0.01440 0.00010
525.34000 5.07478 0.01440 0.00010
525.35000 5.07493 0.01440 0.00010
525.36000 5.07507 0.01440 0.00010
525.37000 5.07522 0.01440 0.00010
525.38000 5.07536 0.01440 0.00010
525.39000 5.07550 0.01440 0.00010
525.40000 5.07565 0.01440 0.00010
525.41000 5.07579 0.01440 0.00010
525.42000 5.07594 0.01440 0.00010
525.43000 5.07608 0.01440 0.00010
525.44000 5.07622 0.01440 0.00010
525.45000 5.07637 0.01440 0.00010
525.46000 5.07651 0.01440 0.00010
525.47000 5.07666 0.01440 0.00010
525.48000 5.07680 0.01440 0.00010
525.49000 5.07694 0.01440 0.00010
525.50000 5.07709 0.01440 0.00010
525.51000 5.07723 0.01440 0.00010
525.52000 5.07738 0.01440 0.00010
525.53000 5.07752 0.01440 0.00010
525.54000 5.07766 0.01440 0.00010
525.55000 5.07781 0.01440 0.00010
525.56000 5.07795 0.01440 0.00010
525.57000 5.07810 0.01440 0.00010
525.58000 5.07824 0.01440 0.00010
525.59000 5.07838 0.01440 0.00010
525.60000 5.07853 0.01440 0.00010
525.61000 5.07867 0.01440 0.00010
525.62000 5.07882 0.01440 0.00010
525.63000 5.07896 0.01440 0.00010
525.64000 5.07910 0.01440 0.00010
525.65000 5.07925 0.01440 0.00010
525.66000 5.07939 0.01440 0.00010
525.67000 5.07954 0.01440 0.00010
525.68000 5.07968 0.01440 0.00010
525.69000 5.07982 0.01440 0.00010
525.70000 5.07997 0.01440 0.00010
525.71000 5.08011 0.01440 0.00010
525.72000 5.08026 0.01440 0.00010
525.73000 5.08040 0.01440 0.00010
525.74000 5.08054 0.01440 0.00010
525.75000 5.08069 0.01440 0.00010
525.76000 5.08083 0.01440 0.00010
525.77000 5.08098 0.01440 0.00010
525.78000 5.08112 0.01440 0.00010
525.79000 5.08126 0.01440 0.00010
525.80000 5.08141 0.01440 0.00010
525.81000 5.08155 0.01440 0.00010
525.82000 5.08170 0.01440 0.00010
525.83000 5.08184 0.01440 0.00010
525.84000 5.08198 0.01440 0.00010
525.85000 5.08213 0.01440 0.00010
525.86000 5.08227 0.01440 0.00010
525.87000 5.08242 0.01440 0.00010
525.88000 5.08256 0.01440 0.00010
525.89000 5.08270 0.01440 0.00010
525.90000 5.08285 0.01440 0.00010
525.91000 5.08299 0.01440 0.00010
525.92000 5.08314 0.01440 0.00010
525.93000 5.08328 0.01440 0.00010
525.94000 5.08342 0.01440 0.00010
525.95000 5.08357 0.01440 0.00010
525.96000 5.08371 0.01440 0.00010
525.97000 5.08386 0.01440 0.00010
525.98000 5.08400 0.01440 0.00010
525.99000 5.08414 0.01440 0.00010
526.00000 5.08429 0.01440 0.00010
526.01000 5.08443 0.01440 0.00010
526.02000 5.08458 0.01440 0.00010
526.03000 5.08472 0.01440 0.00010
526.04000 5.08486 0.01440 0.00010
526.05000 5.08501 0.01440 0.00010
526.06000 5.08515 0.01440 0.00010
526.07000 5.08530 0.01440 0.00010
526.08000 5.08544 0.01440 0.00010
526.09000 5.08558 0.01440 0.00010
526.10000 5.08573 0.01440 0.00010
526.11000 5.08587 0.01440 0.00010
526.12000 5.08602 0.01440 0.00010
526.13000 5.08616 0.01440 0.00010
526.14000 5.08630 0.01440 0.00010
526.15000 5.08645 0.01440 0.00010
526.16000 5.08659 0.01440 0.00010
526.17000 5.08674 0.01440 0.00010
526.18000 5.08688 0.01440 0.00010
526.19000 5.08702 0.01440 0.00010
526.20000 5.08717 0.01440 0.00010
526.21000 5.08731 0.01440 0.00010
526.22000 5.08746 0.01440 0.00010
526.23000 5.08760 0.01440 0.00010
526.24000 5.08774 0.01440 0.00010
